st;course1_1;course1_2;course1_3;course1_4;course1_5;course1_6;course1_7;livingparent
243360;2,9;7,2;6,9;2,9;2,68266896972789;7,4878782980362;5,69090285727669;1
243859;8,1;6,6;4,5;8,1;8,09554548790373;7,49222397358422;2,11787116263887;1
243590;8,1;7,5;10;8,1;7,92811109158272;7,49479268700568;9,05573571526481;1
243816;8;5,7;7,7;8;8,72718556102303;7,49731265595564;9,39881097226945;0
244119;7,4;6,9;4,5;7,4;7,65179126824912;7,50500969495216;3,90622549701898;0
243843;10;6,3;4,7;10;9,17258447242586;7,52449736212154;4,70430339847451;0
243607;8,5;6,8;9,3;8,5;9,8966460829991;7,52963134131741;10,0012260346362;1
244098;5,4;7,4;,2;5,4;4,33647127222959;7,53802059685941;0;0
243943;7,6;6,4;5,9;7,6;6,56825952365805;7,5416671959348;5,27879185449024;1
244607;4,4;6,3;2;4,4;2,69882605544399;7,55072997756932;1,85967631141998;1
243243;10;7,3;6,1;10;9,5310286487323;7,56289043070741;7,12414824030525;0
244499;6,6;6,9;6,9;6,6;4,44612386771691;7,56306223247559;7,18439490168383;1
244662;8,5;5,4;2;8,5;7,88200206999554;7,56823799187367;1,67442738456721;1
243835;7,1;7,2;3,2;7,1;8,14001840044718;7,58087243688145;3,44311946430724;1
243919;6,3;8,6;6,7;6,3;7,38173001887425;7,58979153438414;5,82230895509073;1
243837;7,3;8,5;3,9;7,3;8,18263800718479;7,60074887121122;2,83380543517136;1
244527;5,1;6,8;3,1;5,1;7,68785097813433;7,60153088478805;4,72459510006319;1
243665;7,6;7,4;5,5;7,6;6,63937681197691;7,60245383465926;5,8911828300586;0
243901;6,5;7;8,3;6,5;7,65964581680175;7,6027879973666;10,0012260346362;0
243794;7,4;7,8;7,1;7,4;5,07537439817122;7,64403152670693;7,97861233953277;0
243823;9,2;8,1;6,4;9,2;8,17836917253504;7,64704934375952;6,08760719227649;0
244072;9,7;6,2;6,2;9,7;8,73578379693052;7,65321223314223;5,68187920871016;0
243822;2,9;6,6;3,1;2,9;2,55011312346702;7,65541585455085;2,35139942587618;1
243446;5,9;6,7;3,6;5,9;6,6018971882992;7,67864471087087;4,51075163556084;1
243262;5,9;7,6;4,9;5,9;5,00472922584296;7,70751708286093;5,97007707484631;0
244373;2,8;7,5;8,5;2,8;2,50774499692635;7,71324191181362;8,33257714873109;0
243403;7,4;8,4;7,5;7,4;6,46726146313729;7,71896053765868;7,39242239786372;0
243621;5,8;8,9;5,3;5,8;7,66452962812225;7,72248956205436;4,10666657611928;1
243449;6,5;7,2;3,7;6,5;6,69871051818011;7,74339499620546;3,11054248965777;0
243490;7,4;6,8;5,1;7,4;6,61285496055324;7,75764569350795;5,03131849449286;1
243263;7,8;6,8;3,2;7,8;9,60301423238295;7,75813758069823;3,27181096789181;1
243851;7,2;7,7;6,7;7,2;5,90809407273081;7,76259156049928;5,40869253861441;1
243620;6,8;6;5,7;6,8;7,18867518960508;7,76305477289274;5,0733392189563;1
243502;9,1;7,2;5,3;9,1;8,56855232393009;7,76537958501388;4,84784157046292;1
243597;7,8;7,5;6,3;7,8;8,97962824286452;7,77077903334874;5,19833823888225;0
243503;7,2;7,8;3,5;7,2;4,85908416896166;7,77139569793765;2,33932621923979;0
243989;5,3;6,7;3,7;5,3;5,07137782281816;7,77847281489028;3,38086557846437;0
244546;6,4;7,7;7,4;6,4;6,28828787416753;7,78566405116525;6,95434091486506;0
243321;5;6,6;3,8;5;5,53712694274644;7,79371554699318;3,43009963950825;1
243313;7;8,7;4,5;7;7,76767589757561;7,7961972976199;4,49576445526927;0
244050;5,1;6,2;6,1;5,1;4,2259098752276;7,80609087353244;8,51982466719492;1
243695;5,2;6,7;7,1;5,2;5,59324867824103;7,81700226006062;9,48791361392396;1
243373;10;6,8;8,5;10;9,92290277136128;7,83763769938021;8,23127289294825;1
243842;5,9;8;6,6;5,9;6,99100149825627;7,83890271954035;6,67039831422719;0
244482;10;8,1;6,9;10;9,92290277136128;7,84014455653218;6,62388857036291;0
243892;6,9;8;4,5;6,9;6,19466445378988;7,84290184853628;4,54970002649002;0
244679;5,5;7,7;5,5;5,5;5,63250828757954;7,85225487170108;6,15691952060613;0
243940;5,8;7,1;4,5;5,8;5,47804429536921;7,85256881402676;4,79889305093718;0
243306;7,2;7,7;4,2;7,2;7,14980649726933;7,85308659091055;4,7886561929219;0
243436;7,4;7,4;,8;7,4;8,75776940747142;7,8610293608863;,334193441294705;0
243485;5;6,3;6,6;5;4,48089501423049;7,88339373646051;5,28209226070758;0
244363;5,2;7,7;1,8;5,2;5,48975079144256;7,88883060458483;,938173467268938;1
243583;5,8;7,1;7,2;5,8;4,95533142881544;7,89234909869529;7,40118750819;1
244161;6,9;7,2;7;6,9;6,83927159542634;7,93070306941735;5,34374257235528;1
243408;7,6;7,3;4,9;7,6;6,30722704535994;7,9321564453058;3,36449122890452;0
243250;5,7;5,5;7,6;5,7;6,67024170580359;7,94113722979146;8,51631410973794;1
244699;8,9;8,5;4,9;8,9;8,50937112994154;7,9513947696527;4,02346906362149;0
243791;3,7;6,2;1,5;3,7;2,88590396550897;7,96459931708713;0;1
244498;8,6;6,9;5,8;8,6;9,10774370060288;7,96526026809998;5,35370767830293;0
243902;7,5;7,9;6,1;7,5;8,19645934169995;7,97294613060942;6,10891912351424;1
244698;4,8;5;2,9;4,8;2,94837383001472;7,98494896697184;4,16743251705583;0
243682;6,5;6,8;5,4;6,5;7,56399300659075;7,9882598775189;6,62212103207469;1
244314;6,2;7,6;6,3;6,2;5,78449933235205;7,99097356499277;5,81628172526073;1
244025;6,7;7,5;4,8;6,7;6,15023166322248;7,9913541602115;4,90776738409274;0
244707;10;8,3;8,2;10;9,92290277136128;8,00125824876939;8,60198532723223;0
243893;5,3;7,3;5;5,3;5,91420629701861;8,00394833312859;4,75451751340952;0
243544;7,2;7,5;5,9;7,2;6,81422060536719;8,00936498587851;5,07297312903297;0
244624;5,3;8,9;6,5;5,3;4,84922412384941;8,01308921097501;7,07641017497812;0
243952;8,6;6,6;8,2;8,6;9,92290277136128;8,01319525032162;6,69616324341063;1
243511;4,4;8,9;4,6;4,4;5,54245367798728;8,02287929041008;2,78237063931698;0
244563;6,5;7,1;7,1;6,5;5,30139874680107;8,029327265252;7,37346277452879;0
244105;5;6,1;5,7;5;5,75678310954385;8,02965558960252;5,29315745766481;0
244099;8,9;8;2,9;8,9;7,56214508016078;8,03083298594367;2,49430494541982;1
244019;7,1;6,5;3,2;7,1;5,49530405070343;8,03815707546323;2,57746479308488;0
243405;4,7;7,7;5,1;4,7;4,47534040670066;8,04308618038428;4,52624725147965;1
243852;7,3;8,1;2,9;7,3;7,20057149080754;8,04410218027934;5,46065684347084;1
244370;5,8;8;,7;5,8;5,55105439514741;8,05032252720873;,10479980035864;1
243606;8,1;6,6;7;8,1;9,924428059074;8,09766925034116;8,28096060509342;0
244545;10;7,5;5,8;10;9,53408137537689;8,10484965456315;6,26869237465644;0
243993;6,7;6,3;4,1;6,7;8,62231172636624;8,11306610910831;4,00855774941024;0
244379;6,2;7,3;5,3;6,2;6,74268610546637;8,15191564669574;5,25121572680433;0
243265;6,1;7,9;3,4;6,1;4,87112703305658;8,16630893198494;3,76148484586319;0
244689;6,3;8,7;5,2;6,3;3,83445195973014;8,16666414020205;7,25992121479545;1
243636;6;8,3;6,8;6;6,64038091237013;8,1945038263405;6,44651580740741;1
243554;6,6;6,8;4,3;6,6;5,55051697340929;8,19886499327376;3,27302516010448;1
244154;8,8;6,7;5,6;8,8;7,70239133370639;8,20448586820022;3,44499466300594;1
243602;10;8;4,7;10;9,92290277136128;8,20931060182447;5,08161421520956;1
244156;5,9;7,7;6,1;5,9;6,00619881438199;8,21328229264131;5,89172489253385;0
244167;9,1;10;4,7;9,1;8,23563813037677;8,25746527159584;4,45311255820744;0
243713;7,6;9;4,6;7,6;8,19660511620964;8,26151541408722;2,7123943784568;1
244362;4,9;8,3;,2;4,9;3,78870232842506;8,29049537229498;1,76436005736476;0
244113;9,4;7,3;4,1;9,4;9,92290277136128;8,31229126241115;6,71357936704563;1
243427;7,3;7,9;2,8;7,3;5,71427206459075;8,31365274255463;3,19146538545347;0
243767;8,4;10;6;8,4;8,17503647969887;8,31526509729132;5,6101936598713;1
243704;3,5;8,7;7,1;3,5;4,22761011014843;8,34076505667646;4,4102337926936;1
244471;10;8,7;5,9;10;8,08420418323506;8,34219315021629;6,98271398662918;1
244661;6,3;7,4;2,3;6,3;5,2572070753448;8,3722070574109;1,47253565565719;0
244508;8,6;5,9;5,2;8,6;9,09414456944447;8,41640897864109;6,1816608556589;1
243519;5,2;8,2;4,5;5,2;5,12769129490362;8,41708808874465;5,56123202413178;0
244122;6,6;7,7;3,7;6,6;6,13880545889991;8,41870985995983;4,07569788908288;1
244683;9,1;7,6;7,3;9,1;8,39746592561323;8,42050378240502;5,76095413683299;0
243658;7,8;7,8;2,4;7,8;8,39347974275365;8,42377216791222;2,16117494778181;1
244104;8;9,3;7,4;8;8,10581797624099;8,43099214497719;7,29137556221636;1
243611;8,9;9,9;6,1;8,9;8,71547426653964;8,44739812616739;6,04105111732711;0
244674;4,2;7;7,5;4,2;4,54215699200432;8,45399244705858;6,45961778667279;1
243909;9,5;7,8;6,5;9,5;9,35850958135472;8,45459575271248;5,66918738941689;0
244280;6,9;6,9;0;6,9;5,62787496809772;8,45965593182627;0;0
244390;8,9;8,1;8,4;8,9;7,85480885687589;8,47500955420317;8,28229968473205;0
244263;9;6,9;3,9;9;8,23534727355749;8,48637227591111;2,70544932770068;1
243325;4,8;7,4;5,2;4,8;5,98972861081851;8,4920650744442;4,45496370421241;0
244568;8,9;7,5;8,2;8,9;8,25009982221175;8,50833280948389;5,9042628409347;0
244656;6,4;9,3;4,8;6,4;6,8916629050705;8,52456662882195;4,23495682086957;1
243372;6,9;7,2;6,9;6,9;7,75571639645931;8,52492374129886;7,74099936985753;0
243868;5,5;9,4;5,9;5,5;5,38537684368082;8,53048354392663;4,80088860253937;0
244366;7,6;8;3,5;7,6;6,69526540194104;8,53921140011616;2,26079392793436;0
243951;5,7;8,1;2;5,7;6,97039208546168;8,55293437714836;2,19524012825349;0
243288;3,9;6,5;6,7;3,9;3,19125434592129;8,56145314699677;7,21459488647623;0
244017;6,4;7,8;6,4;6,4;5,91556897692392;8,58224295803691;6,58786054339793;1
243356;6,4;7,9;8,5;6,4;5,95351209302268;8,58231972669399;9,94622687287436;1
243750;5,3;8,4;1,7;5,3;6,27989226631097;8,58528809463821;1,38136255681167;1
244402;8,8;7,2;5,9;8,8;9,92290277136128;8,58890984896453;6,31234203782944;0
243873;8,3;10;7;8,3;6,82716671316436;8,60953597265758;7,95991580233899;1
243435;6;8,9;5,3;6;6,23486803767406;8,61275737049005;5,29775262212119;0
244586;10;8,3;5,9;10;9,92290277136128;8,64565252442463;5,91302007611218;1
244310;8;7,5;4,1;8;7,58006299218354;8,67072894290145;3,55586031942315;1
244408;6,8;7,4;3;6,8;7,54669228380785;8,68025898268381;3,67889807242651;1
243773;9,9;7,3;3,1;9,9;9,92290277136128;8,69191872208805;4,84058720896338;1
244066;10;7,8;4,6;10;9,671716170615;8,70003179087116;5,16378934690687;0
244045;6,9;9;6,5;6,9;7,60511489977709;8,71671236930122;5,44310666816092;0
244087;7,2;8,2;5,9;7,2;5,00776640382073;8,74536701270274;4,735904817289;1
243810;4,9;6,3;3,9;4,9;4,88705420239899;8,75408840933747;3,43864905936014;0
244316;5,6;8,2;4,5;5,6;6,77354569825867;8,77646127011952;4,66041583071922;1
243523;6,4;7,9;7,8;6,4;7,7994571503433;8,81591235343949;8,37552504007709;0
244152;8;8,4;2,7;8;8,07221660513323;8,81973016128802;1,77869158556587;1
244560;10;8,6;8,6;10;9,67670118452097;8,82009912906439;7,5527318160944;1
244357;4,3;8;7,7;4,3;3,37389301481104;8,85284443832185;5,70856347788306;1
243886;7,1;6,5;6;7,1;7,2689519199417;8,87274295719156;5,77746666885278;0
244361;9,9;10;2,4;9,9;8,92826487651652;8,87621023686301;1,33060223372985;1
244374;6,2;7,4;3;6,2;5,79147821449195;8,90806763058804;2,99820264965132;0
243532;8,1;9,1;6,3;8,1;5,92026378878712;8,91722170436419;6,40280192474739;0
244530;7,2;7,5;5,1;7,2;9,17780535211894;8,94830205322523;5,64681488577679;0
244018;9,6;7,8;3;9,6;9,92290277136128;8,96872347206104;2,79964854479358;0
244187;8,8;8,5;4;8,8;8,579948700023;8,99513942976067;3,01417554856933;0
243841;3,8;9,4;1,5;3,8;5,31494953357687;9,02567542345234;2,79294941757285;1
243679;9,6;8,3;5,8;9,6;9,92290277136128;9,05898545264209;5,94001242459964;0
244643;5;7,2;4,2;5;4,40007750392431;9,06619648727805;4,58003903063437;1
243329;7,4;8;3,3;7,4;7,60190773826973;9,06979273236274;2,76008392373457;1
243437;9,8;9,1;6,2;9,8;9,92290277136128;9,12857420981207;7,57564850266153;0
243358;5,9;9;4,2;5,9;6,72188276822649;9,13764777722897;4,44151338249575;0
244095;8,8;7,8;2,7;8,8;8,06507729191902;9,16411886053479;2,03866708649656;0
244438;7,5;10;5,7;7,5;7,96902699882121;9,16653487877471;6,63467387953792;1
244240;8,2;7,6;6,4;8,2;8,29544191443379;9,17592423415542;6,56038551038644;1
243369;4,5;8,6;3;4,5;4,21696380082165;9,1788505831603;3,24778683085587;0
244271;7,1;8,6;4,9;7,1;7,88372681624842;9,21344954183565;4,06893725154411;1
244605;8,3;7,4;3,2;8,3;7,75867680800635;9,2142469657674;1,08657547519946;1
243444;8,7;7,5;5,4;8,7;8,10789244324126;9,2274793015251;4,94134156259062;0
243703;7,2;7,7;2,7;7,2;6,93118053488727;9,23100062894887;1,3916501530822;0
244299;7,7;8,8;6,8;7,7;9,58582405050139;9,23116845230378;5,02810622913815;1
244381;4,7;8,8;3,1;4,7;4,08682468297077;9,23777202570379;2,98437439492941;1
244572;5,4;7,9;6,4;5,4;4,71835738469949;9,24827247589696;5,35037308676766;1
243551;5,9;8,1;6,2;5,9;6,89182553186571;9,27726512349823;7,18650692409021;1
243443;6,1;8,4;6,2;6,1;5,23122815413686;9,29883856135657;4,46328860287167;1
243463;9,2;9,1;5,9;9,2;9,48764267011324;9,30417464633198;5,06231051761214;1
243381;6,8;9,1;6,4;6,8;6,45150265839875;9,33972352820434;5,7896703416745;1
244334;4;8,1;5,7;4;5,71033201239862;9,34397988509825;6,37244545439237;1
244153;5,8;10;7;5,8;6,10776609145808;9,35194758655344;6,18495041143897;1
244514;6,5;8,9;4,5;6,5;5,06655346008945;9,35631715350042;4,09743803729085;1
244231;6,4;8,5;3,9;6,4;8,3484734354008;9,39517513336687;4,84055160338226;1
243319;7,2;8,1;1,9;7,2;9,07173670301726;9,42322553487892;0;1
244073;8,8;9;4,2;8,8;8,23048204884096;9,42997034493019;5,80061269549257;0
243566;5,6;8,2;8,3;5,6;7,75902117123181;9,43566603401699;8,24220479108538;0
243304;10;9,3;6,2;10;8,94071196050371;9,46810036278013;6,89029951711612;0
243516;5,6;6,3;7,1;5,6;4,61776178202834;9,47642361182614;6,2892527239834;0
244627;7,5;7,7;3,5;7,5;7,4071988314852;9,5501531336952;1,11694182646414;1
243337;9,2;8,8;4,4;9,2;9,41827858100274;9,55026707793285;5,3632275388764;0
244603;5,6;7;1,1;5,6;5,64450353368923;9,57435833309362;,439442301976789;1
244433;6,4;9;6,2;6,4;5,829341734456;9,59745450945231;7,23352479736091;1
243779;5,2;8,8;6,2;5,2;3,20750929114036;9,59870037553275;5,91307242341903;1
243249;6,1;7,8;2,8;6,1;7,94412737557881;9,63531188837477;2,37350184341914;0
244059;5,4;10;4,8;5,4;3,70082080717388;9,65551259658005;5,3547054275956;1
243518;8;8,7;7,4;8;6,18149989809155;9,65577168604249;6,92369573475289;1
243869;7,4;8,2;4,9;7,4;8,38306249678755;9,74101565713023;5,55262547664224;0
244242;4,3;9,6;1,7;4,3;2,73226589631217;9,78823856754773;1,44716309111558;1
243240;7,6;9;,2;7,6;6,64077912655195;9,92290277136128;,976424605957775;1
243355;9;9,7;3,9;9;7,08584809707985;9,92290277136128;2,94655142935824;0
243479;6,5;8,7;,6;6,5;5,68178213529408;9,92290277136128;,720431158728421;0
243513;9,1;8,8;1,3;9,1;7,68636034148329;9,92290277136128;1,33539221794825;1
243667;7,6;10;5,6;7,6;7,36918379829714;9,92290277136128;5,72568802892896;1
243787;4,5;9,7;5,9;4,5;3,89768078254026;9,92290277136128;5,08654611080541;0
243817;5,9;8,9;9,2;5,9;5,59989985102339;9,92290277136128;8,28320669733307;1
243918;3,5;7,9;5;3,5;1,32710710275098;9,92290277136128;2,88323273000987;0
244057;8,7;9,5;8,5;8,7;7,16039690784619;9,92290277136128;9,06974386191571;0
244092;10;8;3,2;10;9,14638797967179;9,92290277136128;3,19185760426459;1
244232;5;9;5,3;5;5,60689115712347;9,92290277136128;6,74781981828026;1
244277;6,5;9,5;4,3;6,5;5,52107954136608;9,92290277136128;4,83762518731347;0
244388;6,3;9,5;5,3;6,3;6,04504221351706;9,92290277136128;5,24514246305636;1
244510;9;9,5;3,8;9;9,37213630801157;9,92290277136128;3,45197627200865;1
244576;10;9,1;5,5;10;9,92290277136128;9,92290277136128;5,21957759915417;1
244646;4;9,7;6,4;4;2,9348359970389;9,92290277136128;5,25826464630023;0
